	Phylum
3251_Bacteria_Acidobacteria_Solibacteres_Solibacterales_Solibacterales_unclassified_Solibacterales_unclassified_Solibacterales_unclassified_	Acidobacteria
3252_Bacteria_Acidobacteria_Solibacteres_Solibacterales_Solibacterales_unclassified_Solibacterales_unclassified_Solibacterales_unclassified_	Acidobacteria
3253_Bacteria_Acidobacteria_Solibacteres_Solibacterales_Solibacterales_unclassified_Solibacterales_unclassified_Solibacterales_unclassified_	Acidobacteria
3254_Bacteria_Acidobacteria_Solibacteres_Solibacterales_Solibacteraceae_Candidatus_Solibacter_Candidatus_Solibacter_unclassified_	Acidobacteria
325_Bacteria_Verrucomicrobia__Spartobacteria___Chthoniobacterales___Chthoniobacteraceae__83___Chthoniobacteraceae__unclassified_83___Chthoniobacteraceae__unclassified_83__	Verrucomicrobia
326_Bacteria_Proteobacteria_Alphaproteobacteria_Alphaproteobacteria_unclassified_Alphaproteobacteria_unclassified_Alphaproteobacteria_unclassified_Alphaproteobacteria_unclassified_	Proteobacteria
327_Bacteria_Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Pedobacter_cryoconitis_62__	Bacteroidetes
328_Bacteria_Acidobacteria_Acidobacteriia_Acidobacteriales_Acidobacteriaceae_Acidobacteriaceae_unclassified_Acidobacteriaceae_unclassified_	Acidobacteria
329_Bacteria_Verrucomicrobia__Spartobacteria___Chthoniobacterales___Chthoniobacteraceae__56___Chthoniobacteraceae__unclassified_56___Chthoniobacteraceae__unclassified_56__	Verrucomicrobia
32_Bacteria_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Caulobacteraceae_unclassified_Caulobacteraceae_unclassified_	Proteobacteria
330_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_89__Rhodospirillaceae_unclassified_89__Rhodospirillaceae_unclassified_89__	Proteobacteria
331_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacteraceae_unclassified_Acetobacteraceae_unclassified_	Proteobacteria
332_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Gluconacetobacter_88__Gluconacetobacter_unclassified_85__	Proteobacteria
333_Bacteria_Acidobacteria_Acidobacteriia_Acidobacteriales_Acidobacteriaceae_Acidobacteriaceae_unclassified_80__Acidobacteriaceae_unclassified_80__	Acidobacteria
334_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Telmatospirillum_Telmatospirillum_unclassified_	Proteobacteria
335_Bacteria_Acidobacteria_Solibacteres_Solibacterales_Solibacterales_unclassified_Solibacterales_unclassified_Solibacterales_unclassified_	Acidobacteria
336_Bacteria_Acidobacteria_Acidobacteriia_Acidobacteriales_Acidobacteriaceae_Acidobacteriaceae_unclassified_Acidobacteriaceae_unclassified_	Acidobacteria
337_Bacteria_Others_Others_unclassified_Others_unclassified_Others_unclassified_Others_unclassified_Others_unclassified_	Bacteria_unclassified
338_Bacteria_Verrucomicrobia__Spartobacteria___Chthoniobacterales___Chthoniobacteraceae___Chthoniobacteraceae__unclassified_91___Chthoniobacteraceae__unclassified_91__	Verrucomicrobia
339_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacteraceae_unclassified_Acetobacteraceae_unclassified_	Proteobacteria
33_Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Bradyrhizobiaceae_Bradyrhizobiaceae_unclassified_84__Bradyrhizobiaceae_unclassified_84__	Proteobacteria
340_Bacteria_Verrucomicrobia__Methylacidiphilae__Methylacidiphilales_Methylacidiphilales_unclassified_Methylacidiphilales_unclassified_Methylacidiphilales_unclassified_	Verrucomicrobia
341_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acidocella_86__Acidocella_unclassified_86__	Proteobacteria
342_Bacteria_Verrucomicrobia__Pedosphaerae___Pedosphaerales__auto67_4W_auto67_4W_unclassified_auto67_4W_unclassified_	Verrucomicrobia
343_Bacteria_Bacteroidetes__Saprospirae___Saprospirales__Chitinophagaceae_Chitinophagaceae_unclassified_Chitinophagaceae_unclassified_	Bacteroidetes
344_Bacteria_Cyanobacteria_Nostocophycideae_Nostocales_Nostocaceae_Nostoc_74__Nostoc_unclassified_74__	Cyanobacteria
345_Bacteria_Bacteria_unclassified_Bacteria_unclassified_Bacteria_unclassified_Bacteria_unclassified_Bacteria_unclassified_Bacteria_unclassified_	Bacteria_unclassified
346_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_73__Rhodospirillaceae_unclassified_73__Rhodospirillaceae_unclassified_73__	Proteobacteria
347_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacteraceae_unclassified_Acetobacteraceae_unclassified_	Proteobacteria
348_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_82__Rhodospirillaceae_unclassified_82__Rhodospirillaceae_unclassified_82__	Proteobacteria
349_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacteraceae_unclassified_Acetobacteraceae_unclassified_	Proteobacteria
34_Bacteria_Cyanobacteria_Nostocophycideae_Nostocales_Nostocaceae_Nostoc_95__Nostoc_unclassified_95__	Cyanobacteria
350_Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Sinobacteraceae_Sinobacteraceae_unclassified_Sinobacteraceae_unclassified_	Proteobacteria
351_Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Actinomycetales_unclassified_54__Actinomycetales_unclassified_54__Actinomycetales_unclassified_54__	Actinobacteria
352_Bacteria_Verrucomicrobia__Methylacidiphilae__Methylacidiphilales_Methylacidiphilales_unclassified_Methylacidiphilales_unclassified_Methylacidiphilales_unclassified_	Verrucomicrobia
353_Bacteria_Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Sphingobacteriaceae_unclassified_95__Sphingobacteriaceae_unclassified_95__	Bacteroidetes
354_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacteraceae_unclassified_Acetobacteraceae_unclassified_	Proteobacteria
355_Bacteria_Bacteria_unclassified_Bacteria_unclassified_Bacteria_unclassified_Bacteria_unclassified_Bacteria_unclassified_Bacteria_unclassified_	Bacteria_unclassified
356_Bacteria_Proteobacteria_Alphaproteobacteria_Ellin329_Ellin329_unclassified_Ellin329_unclassified_Ellin329_unclassified_	Proteobacteria
357_Bacteria_Acidobacteria_Acidobacteriia_Acidobacteriales_Acidobacteriaceae_Acidicapsa_77__Acidicapsa_unclassified_77__	Acidobacteria
358_Bacteria_Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Mucilaginibacter_gracilis_87__	Bacteroidetes
359_Bacteria_Planctomycetes_Planctomycetia_Gemmatales_Gemmataceae_99__Gemmataceae_unclassified_99__Gemmataceae_unclassified_99__	Planctomycetes
35_Bacteria_Cyanobacteria_Cyanobacteria_unclassified_Cyanobacteria_unclassified_Cyanobacteria_unclassified_Cyanobacteria_unclassified_Cyanobacteria_unclassified_	Cyanobacteria
360_Bacteria_Verrucomicrobia__Methylacidiphilae__Methylacidiphilales_Methylacidiphilales_unclassified_Methylacidiphilales_unclassified_Methylacidiphilales_unclassified_	Verrucomicrobia
361_Bacteria_Bacteroidetes__Saprospirae___Saprospirales__Chitinophagaceae_Chitinophagaceae_unclassified_Chitinophagaceae_unclassified_	Bacteroidetes
362_Bacteria_Acidobacteria_Solibacteres_Solibacterales_Solibacteraceae_Candidatus_Solibacter_Candidatus_Solibacter_unclassified_	Acidobacteria
363_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacteraceae_unclassified_Acetobacteraceae_unclassified_	Proteobacteria
364_Bacteria_Verrucomicrobia__Pedosphaerae___Pedosphaerales___Pedosphaeraceae__Pedosphaera_Pedosphaera_unclassified_	Verrucomicrobia
365_Bacteria_Acidobacteria_Acidobacteriia_Acidobacteriales_Acidobacteriaceae_Acidobacteriaceae_unclassified_Acidobacteriaceae_unclassified_	Acidobacteria
366_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacteraceae_unclassified_Acetobacteraceae_unclassified_	Proteobacteria
367_Bacteria_Verrucomicrobia__Methylacidiphilae__Methylacidiphilales_Methylacidiphilales_unclassified_Methylacidiphilales_unclassified_Methylacidiphilales_unclassified_	Verrucomicrobia
368_Bacteria_Verrucomicrobia_Verrucomicrobia_unclassified_Verrucomicrobia_unclassified_Verrucomicrobia_unclassified_Verrucomicrobia_unclassified_Verrucomicrobia_unclassified_	Verrucomicrobia
369_Bacteria_Verrucomicrobia__Spartobacteria___Chthoniobacterales___Chthoniobacteraceae__78___Chthoniobacteraceae__unclassified_78___Chthoniobacteraceae__unclassified_78__	Verrucomicrobia
36_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacteraceae_unclassified_Acetobacteraceae_unclassified_	Proteobacteria
370_Bacteria_Verrucomicrobia__Spartobacteria___Chthoniobacterales___Chthoniobacteraceae__Candidatus_Xiphinematobacter_Candidatus_Xiphinematobacter_unclassified_	Verrucomicrobia
371_Bacteria_Acidobacteria_Acidobacteriia_Acidobacteriales_Acidobacteriaceae_Acidobacteriaceae_unclassified_96__Acidobacteriaceae_unclassified_96__	Acidobacteria
372_Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus_Bacillus_unclassified_58__	Firmicutes
373_Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiales_unclassified_Rhizobiales_unclassified_Rhizobiales_unclassified_	Proteobacteria
374_Bacteria_Acidobacteria__Chloracidobacteria__RB41_Ellin6075_Ellin6075_unclassified_Ellin6075_unclassified_	Acidobacteria
375_Bacteria_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Caulobacteraceae_unclassified_Caulobacteraceae_unclassified_	Proteobacteria
376_Bacteria_Proteobacteria_Deltaproteobacteria_Myxococcales_Myxococcales_unclassified_93__Myxococcales_unclassified_93__Myxococcales_unclassified_93__	Proteobacteria
377_Bacteria_Acidobacteria_Acidobacteriia_Acidobacteriales_Acidobacteriaceae_Acidobacteriaceae_unclassified_Acidobacteriaceae_unclassified_	Acidobacteria
378_Bacteria_Cyanobacteria_Cyanobacteria_unclassified_Cyanobacteria_unclassified_Cyanobacteria_unclassified_Cyanobacteria_unclassified_Cyanobacteria_unclassified_	Cyanobacteria
379_Bacteria_Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Mucilaginibacter_64__kameinonensis_55__	Bacteroidetes
37_Bacteria_Verrucomicrobia__Methylacidiphilae__Methylacidiphilales_Methylacidiphilales_unclassified_Methylacidiphilales_unclassified_Methylacidiphilales_unclassified_	Verrucomicrobia
380_Bacteria_Verrucomicrobia__Spartobacteria___Chthoniobacterales___Chthoniobacteraceae___Chthoniobacteraceae__unclassified__Chthoniobacteraceae__unclassified_	Verrucomicrobia
381_Bacteria_Actinobacteria_Thermoleophilia_Solirubrobacterales_Conexibacteraceae_Conexibacteraceae_unclassified_Conexibacteraceae_unclassified_	Actinobacteria
382_Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiaceae_Kaistia_Kaistia_unclassified_	Proteobacteria
383_Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Halomonadaceae_Halomonas_Halomonas_unclassified_	Proteobacteria
384_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacteraceae_unclassified_Acetobacteraceae_unclassified_	Proteobacteria
385_Bacteria_Acidobacteria_Solibacteres_Solibacterales_Solibacterales_unclassified_Solibacterales_unclassified_Solibacterales_unclassified_	Acidobacteria
386_Bacteria_Proteobacteria_Alphaproteobacteria_Rickettsiales_mitochondria_Pleurozia_purpurea_	Proteobacteria
387_Bacteria_Proteobacteria_Deltaproteobacteria_Myxococcales_Polyangiaceae_Polyangiaceae_unclassified_Polyangiaceae_unclassified_	Proteobacteria
388_Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus_muralis_	Firmicutes
389_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacteraceae_unclassified_85__Acetobacteraceae_unclassified_85__	Proteobacteria
38_Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Methylocystaceae_98__Methylocystaceae_unclassified_98__Methylocystaceae_unclassified_98__	Proteobacteria
390_Bacteria_Acidobacteria_Acidobacteriia_Acidobacteriales_Acidobacteriaceae_Acidobacteriaceae_unclassified_97__Acidobacteriaceae_unclassified_97__	Acidobacteria
391_Bacteria_Proteobacteria_Deltaproteobacteria_Bdellovibrionales_Bdellovibrionaceae_Bdellovibrio_Bdellovibrio_unclassified_	Proteobacteria
392_Bacteria_Others_Others_unclassified_Others_unclassified_Others_unclassified_Others_unclassified_Others_unclassified_	Bacteria_unclassified
393_Bacteria_Proteobacteria_Alphaproteobacteria_Alphaproteobacteria_unclassified_Alphaproteobacteria_unclassified_Alphaproteobacteria_unclassified_Alphaproteobacteria_unclassified_	Proteobacteria
394_Bacteria_Cyanobacteria_4C0d-2_MLE1-12_MLE1-12_unclassified_MLE1-12_unclassified_MLE1-12_unclassified_	Cyanobacteria
395_Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus_cereus_95__	Firmicutes
396_Bacteria_Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Sphingobacteriaceae_unclassified_Sphingobacteriaceae_unclassified_	Bacteroidetes
397_Bacteria_Verrucomicrobia__Methylacidiphilae__Methylacidiphilales_Methylacidiphilales_unclassified_Methylacidiphilales_unclassified_Methylacidiphilales_unclassified_	Verrucomicrobia
398_Bacteria_Verrucomicrobia__Spartobacteria___Chthoniobacterales___Chthoniobacteraceae___Chthoniobacteraceae__unclassified__Chthoniobacteraceae__unclassified_	Verrucomicrobia
399_Bacteria_Planctomycetes_Planctomycetia_Gemmatales_Isosphaeraceae_Isosphaeraceae_unclassified_Isosphaeraceae_unclassified_	Planctomycetes
39_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacteraceae_unclassified_Acetobacteraceae_unclassified_	Proteobacteria
3_Bacteria_Cyanobacteria_Cyanobacteria_unclassified_Cyanobacteria_unclassified_Cyanobacteria_unclassified_Cyanobacteria_unclassified_Cyanobacteria_unclassified_	Cyanobacteria
400_Bacteria_Proteobacteria_Alphaproteobacteria_Alphaproteobacteria_unclassified_Alphaproteobacteria_unclassified_Alphaproteobacteria_unclassified_Alphaproteobacteria_unclassified_	Proteobacteria
401_Bacteria_Verrucomicrobia__Methylacidiphilae__Methylacidiphilales_Methylacidiphilales_unclassified_Methylacidiphilales_unclassified_Methylacidiphilales_unclassified_	Verrucomicrobia
402_Bacteria_Bacteroidetes__Saprospirae___Saprospirales__Chitinophagaceae_Chitinophagaceae_unclassified_Chitinophagaceae_unclassified_	Bacteroidetes
403_Bacteria_Acidobacteria_Acidobacteriia_Acidobacteriales_Acidobacteriaceae_Acidobacteriaceae_unclassified_Acidobacteriaceae_unclassified_	Acidobacteria
404_Bacteria_Acidobacteria_DA052_Ellin6513_Ellin6513_unclassified_Ellin6513_unclassified_Ellin6513_unclassified_	Acidobacteria
405_Bacteria_Acidobacteria_Acidobacteriia_Acidobacteriales_Acidobacteriaceae_Acidobacteriaceae_unclassified_98__Acidobacteriaceae_unclassified_98__	Acidobacteria
406_Bacteria_Cyanobacteria_Cyanobacteria_unclassified_Cyanobacteria_unclassified_Cyanobacteria_unclassified_Cyanobacteria_unclassified_Cyanobacteria_unclassified_	Cyanobacteria
407_Bacteria_Verrucomicrobia__Spartobacteria___Chthoniobacterales___Chthoniobacteraceae__54___Chthoniobacteraceae__unclassified_54___Chthoniobacteraceae__unclassified_54__	Verrucomicrobia
408_Bacteria_Others_Others_unclassified_Others_unclassified_Others_unclassified_Others_unclassified_Others_unclassified_	Bacteria_unclassified
409_Bacteria_Acidobacteria_Acidobacteriia_Acidobacteriales_Koribacteraceae_Koribacteraceae_unclassified_Koribacteraceae_unclassified_	Acidobacteria
40_Bacteria_Acidobacteria_Acidobacteriia_Acidobacteriales_Acidobacteriaceae_Terriglobus_Terriglobus_unclassified_	Acidobacteria
410_Bacteria_Acidobacteria_Solibacteres_Solibacterales_Solibacterales_unclassified_Solibacterales_unclassified_Solibacterales_unclassified_	Acidobacteria
411_Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_bryophila_58__	Proteobacteria
412_Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Sinobacteraceae_Sinobacteraceae_unclassified_Sinobacteraceae_unclassified_	Proteobacteria
413_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacteraceae_unclassified_Acetobacteraceae_unclassified_	Proteobacteria
414_Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Methylobacteriaceae_Methylobacterium_Methylobacterium_unclassified_98__	Proteobacteria
415_Bacteria_Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Mucilaginibacter_Mucilaginibacter_unclassified_	Bacteroidetes
416_Bacteria_Acidobacteria_Solibacteres_Solibacterales_Solibacterales_unclassified_Solibacterales_unclassified_Solibacterales_unclassified_	Acidobacteria
417_Bacteria_Others_Others_unclassified_Others_unclassified_Others_unclassified_Others_unclassified_Others_unclassified_	Bacteria_unclassified
418_Bacteria_Verrucomicrobia__Spartobacteria___Chthoniobacterales___Chthoniobacterales__unclassified_60___Chthoniobacterales__unclassified_60___Chthoniobacterales__unclassified_60__	Verrucomicrobia
419_Bacteria_Verrucomicrobia__Spartobacteria___Chthoniobacterales___Chthoniobacterales__unclassified_96___Chthoniobacterales__unclassified_96___Chthoniobacterales__unclassified_96__	Verrucomicrobia
41_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacteraceae_unclassified_Acetobacteraceae_unclassified_	Proteobacteria
420_Bacteria_Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Mucilaginibacter_Mucilaginibacter_unclassified_	Bacteroidetes
421_Bacteria_Planctomycetes_Planctomycetia_Gemmatales_Isosphaeraceae_Isosphaeraceae_unclassified_Isosphaeraceae_unclassified_	Planctomycetes
422_Bacteria_Verrucomicrobia__Spartobacteria___Chthoniobacterales___Chthoniobacterales__unclassified_99___Chthoniobacterales__unclassified_99___Chthoniobacterales__unclassified_99__	Verrucomicrobia
423_Bacteria_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Caulobacteraceae_unclassified_Caulobacteraceae_unclassified_	Proteobacteria
424_Bacteria_Armatimonadetes__Fimbriimonadia___Fimbriimonadales___Fimbriimonadaceae__Fimbriimonas_Fimbriimonas_unclassified_	Armatimonadetes
425_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacteraceae_unclassified_Acetobacteraceae_unclassified_	Proteobacteria
426_Bacteria_Verrucomicrobia_Verrucomicrobia_unclassified_Verrucomicrobia_unclassified_Verrucomicrobia_unclassified_Verrucomicrobia_unclassified_Verrucomicrobia_unclassified_	Verrucomicrobia
427_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacteraceae_unclassified_Acetobacteraceae_unclassified_	Proteobacteria
428_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacteraceae_unclassified_97__Acetobacteraceae_unclassified_97__	Proteobacteria
429_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacteraceae_unclassified_Acetobacteraceae_unclassified_	Proteobacteria
42_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacteraceae_unclassified_Acetobacteraceae_unclassified_	Proteobacteria
430_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacteraceae_unclassified_Acetobacteraceae_unclassified_	Proteobacteria
431_Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiales_unclassified_82__Rhizobiales_unclassified_82__Rhizobiales_unclassified_82__	Proteobacteria
